ReadUtc;ItemId;RawUtc;CorrectedUtc;DeltaSeconds;WasCorrected
2026-08-21T23:31:56.6420999Z;Saw-toothed Waves.Real8;2026-08-21T23:31:56.5330000Z;2026-08-21T23:31:56.5330000Z;0.0000000;0
2026-08-21T23:31:56.6420999Z;Triangle Waves.Real8;2026-08-21T23:31:56.5480000Z;2026-08-21T23:31:56.5480000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Random.Real8;2026-08-21T23:31:57.4950000Z;2026-08-21T23:31:57.4950000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Random.Real4;2026-08-21T23:31:57.4950000Z;2026-08-21T23:31:57.4950000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Random.Int4;2026-08-21T23:31:57.4950000Z;2026-08-21T23:31:57.4950000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Random.Int2;2026-08-21T23:31:57.4950000Z;2026-08-21T23:31:57.4950000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Random.UInt4;2026-08-21T23:31:57.4950000Z;2026-08-21T23:31:57.4950000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:57.6524762Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:57.6524762Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:57.6524762Z;Saw-toothed Waves.Real8;2026-08-21T23:31:57.5580000Z;2026-08-21T23:31:57.5580000Z;0.0000000;0
2026-08-21T23:31:57.6524762Z;Triangle Waves.Real8;2026-08-21T23:31:57.5740000Z;2026-08-21T23:31:57.5740000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Random.Real8;2026-08-21T23:31:58.5040000Z;2026-08-21T23:31:58.5040000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Random.Real4;2026-08-21T23:31:58.5040000Z;2026-08-21T23:31:58.5040000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Random.Int4;2026-08-21T23:31:58.5040000Z;2026-08-21T23:31:58.5040000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Random.Int2;2026-08-21T23:31:58.5040000Z;2026-08-21T23:31:58.5040000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Random.UInt4;2026-08-21T23:31:58.5040000Z;2026-08-21T23:31:58.5040000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:58.6593119Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:58.6593119Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:58.6593119Z;Saw-toothed Waves.Real8;2026-08-21T23:31:58.5660000Z;2026-08-21T23:31:58.5660000Z;0.0000000;0
2026-08-21T23:31:58.6593119Z;Triangle Waves.Real8;2026-08-21T23:31:58.5820000Z;2026-08-21T23:31:58.5820000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Random.Real8;2026-08-21T23:31:59.5290000Z;2026-08-21T23:31:59.5290000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Random.Real4;2026-08-21T23:31:59.5290000Z;2026-08-21T23:31:59.5290000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Random.Int4;2026-08-21T23:31:59.5290000Z;2026-08-21T23:31:59.5290000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Random.Int2;2026-08-21T23:31:59.5290000Z;2026-08-21T23:31:59.5290000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Random.UInt4;2026-08-21T23:31:59.5290000Z;2026-08-21T23:31:59.5290000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:59.6696929Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:59.6696929Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:31:59.6696929Z;Saw-toothed Waves.Real8;2026-08-21T23:31:59.5900000Z;2026-08-21T23:31:59.5900000Z;0.0000000;0
2026-08-21T23:31:59.6696929Z;Triangle Waves.Real8;2026-08-21T23:31:59.6060000Z;2026-08-21T23:31:59.6060000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Random.Real8;2026-08-21T23:32:00.5400000Z;2026-08-21T23:32:00.5400000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Random.Real4;2026-08-21T23:32:00.5400000Z;2026-08-21T23:32:00.5400000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Random.Int4;2026-08-21T23:32:00.5400000Z;2026-08-21T23:32:00.5400000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Random.Int2;2026-08-21T23:32:00.5400000Z;2026-08-21T23:32:00.5400000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Random.UInt4;2026-08-21T23:32:00.5400000Z;2026-08-21T23:32:00.5400000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:00.6808427Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:00.6808427Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:00.6808427Z;Saw-toothed Waves.Real8;2026-08-21T23:32:00.6020000Z;2026-08-21T23:32:00.6020000Z;0.0000000;0
2026-08-21T23:32:00.6808427Z;Triangle Waves.Real8;2026-08-21T23:32:00.6170000Z;2026-08-21T23:32:00.6170000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Random.Real8;2026-08-21T23:32:01.5500000Z;2026-08-21T23:32:01.5500000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Random.Real4;2026-08-21T23:32:01.5500000Z;2026-08-21T23:32:01.5500000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Random.Int4;2026-08-21T23:32:01.5500000Z;2026-08-21T23:32:01.5500000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Random.Int2;2026-08-21T23:32:01.5500000Z;2026-08-21T23:32:01.5500000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Random.UInt4;2026-08-21T23:32:01.5500000Z;2026-08-21T23:32:01.5500000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:01.6899105Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:01.6899105Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:01.6899105Z;Saw-toothed Waves.Real8;2026-08-21T23:32:01.6110000Z;2026-08-21T23:32:01.6110000Z;0.0000000;0
2026-08-21T23:32:01.6899105Z;Triangle Waves.Real8;2026-08-21T23:32:01.6270000Z;2026-08-21T23:32:01.6270000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Random.Real8;2026-08-21T23:32:02.5730000Z;2026-08-21T23:32:02.5730000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Random.Real4;2026-08-21T23:32:02.5730000Z;2026-08-21T23:32:02.5730000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Random.Int4;2026-08-21T23:32:02.5730000Z;2026-08-21T23:32:02.5730000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Random.Int2;2026-08-21T23:32:02.5730000Z;2026-08-21T23:32:02.5730000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Random.UInt4;2026-08-21T23:32:02.5730000Z;2026-08-21T23:32:02.5730000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:02.6975647Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:02.6975647Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:02.6975647Z;Saw-toothed Waves.Real8;2026-08-21T23:32:02.6350000Z;2026-08-21T23:32:02.6350000Z;0.0000000;0
2026-08-21T23:32:02.6975647Z;Triangle Waves.Real8;2026-08-21T23:32:02.6500000Z;2026-08-21T23:32:02.6500000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Random.Real8;2026-08-21T23:32:03.5830000Z;2026-08-21T23:32:03.5830000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Random.Real4;2026-08-21T23:32:03.5830000Z;2026-08-21T23:32:03.5830000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Random.Int4;2026-08-21T23:32:03.5830000Z;2026-08-21T23:32:03.5830000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Random.Int2;2026-08-21T23:32:03.5830000Z;2026-08-21T23:32:03.5830000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Random.UInt4;2026-08-21T23:32:03.5830000Z;2026-08-21T23:32:03.5830000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:03.7074801Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:03.7074801Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:03.7074801Z;Saw-toothed Waves.Real8;2026-08-21T23:32:03.6450000Z;2026-08-21T23:32:03.6450000Z;0.0000000;0
2026-08-21T23:32:03.7074801Z;Triangle Waves.Real8;2026-08-21T23:32:03.6600000Z;2026-08-21T23:32:03.6600000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Random.Real8;2026-08-21T23:32:04.6030000Z;2026-08-21T23:32:04.6030000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Random.Real4;2026-08-21T23:32:04.6030000Z;2026-08-21T23:32:04.6030000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Random.Int4;2026-08-21T23:32:04.6030000Z;2026-08-21T23:32:04.6030000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Random.Int2;2026-08-21T23:32:04.6030000Z;2026-08-21T23:32:04.6030000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Random.UInt4;2026-08-21T23:32:04.6030000Z;2026-08-21T23:32:04.6030000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:04.7118659Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:04.7118659Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:04.7118659Z;Saw-toothed Waves.Real8;2026-08-21T23:32:04.6650000Z;2026-08-21T23:32:04.6650000Z;0.0000000;0
2026-08-21T23:32:04.7118659Z;Triangle Waves.Real8;2026-08-21T23:32:04.6800000Z;2026-08-21T23:32:04.6800000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Random.Real8;2026-08-21T23:32:05.6110000Z;2026-08-21T23:32:05.6110000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Random.Real4;2026-08-21T23:32:05.6110000Z;2026-08-21T23:32:05.6110000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Random.Int4;2026-08-21T23:32:05.6110000Z;2026-08-21T23:32:05.6110000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Random.Int2;2026-08-21T23:32:05.6110000Z;2026-08-21T23:32:05.6110000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Random.UInt4;2026-08-21T23:32:05.6110000Z;2026-08-21T23:32:05.6110000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:05.7206990Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:05.7206990Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:05.7206990Z;Saw-toothed Waves.Real8;2026-08-21T23:32:05.6730000Z;2026-08-21T23:32:05.6730000Z;0.0000000;0
2026-08-21T23:32:05.7206990Z;Triangle Waves.Real8;2026-08-21T23:32:05.6880000Z;2026-08-21T23:32:05.6880000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Random.Real8;2026-08-21T23:32:06.6390000Z;2026-08-21T23:32:06.6390000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Random.Real4;2026-08-21T23:32:06.6390000Z;2026-08-21T23:32:06.6390000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Random.Int4;2026-08-21T23:32:06.6390000Z;2026-08-21T23:32:06.6390000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Random.Int2;2026-08-21T23:32:06.6390000Z;2026-08-21T23:32:06.6390000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Random.UInt4;2026-08-21T23:32:06.6390000Z;2026-08-21T23:32:06.6390000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:06.7349265Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:06.7349265Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:06.7349265Z;Saw-toothed Waves.Real8;2026-08-21T23:32:06.6860000Z;2026-08-21T23:32:06.6860000Z;0.0000000;0
2026-08-21T23:32:06.7349265Z;Triangle Waves.Real8;2026-08-21T23:32:06.7020000Z;2026-08-21T23:32:06.7020000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Random.Real8;2026-08-21T23:32:07.6660000Z;2026-08-21T23:32:07.6660000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Random.Real4;2026-08-21T23:32:07.6660000Z;2026-08-21T23:32:07.6660000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Random.Int4;2026-08-21T23:32:07.6660000Z;2026-08-21T23:32:07.6660000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Random.Int2;2026-08-21T23:32:07.6660000Z;2026-08-21T23:32:07.6660000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Random.UInt4;2026-08-21T23:32:07.6660000Z;2026-08-21T23:32:07.6660000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:07.7448545Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:07.7448545Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:07.7448545Z;Saw-toothed Waves.Real8;2026-08-21T23:32:07.7130000Z;2026-08-21T23:32:07.7130000Z;0.0000000;0
2026-08-21T23:32:07.7448545Z;Triangle Waves.Real8;2026-08-21T23:32:07.7280000Z;2026-08-21T23:32:07.7280000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Random.Real8;2026-08-21T23:32:08.6760000Z;2026-08-21T23:32:08.6760000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Random.Real4;2026-08-21T23:32:08.6760000Z;2026-08-21T23:32:08.6760000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Random.Int4;2026-08-21T23:32:08.6760000Z;2026-08-21T23:32:08.6760000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Random.Int2;2026-08-21T23:32:08.6760000Z;2026-08-21T23:32:08.6760000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Random.UInt4;2026-08-21T23:32:08.6760000Z;2026-08-21T23:32:08.6760000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:08.7545450Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:08.7545450Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:08.7545450Z;Saw-toothed Waves.Real8;2026-08-21T23:32:08.7220000Z;2026-08-21T23:32:08.7220000Z;0.0000000;0
2026-08-21T23:32:08.7545450Z;Triangle Waves.Real8;2026-08-21T23:32:08.7380000Z;2026-08-21T23:32:08.7380000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Random.Real8;2026-08-21T23:32:09.6870000Z;2026-08-21T23:32:09.6870000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Random.Real4;2026-08-21T23:32:09.6870000Z;2026-08-21T23:32:09.6870000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Random.Int4;2026-08-21T23:32:09.6870000Z;2026-08-21T23:32:09.6870000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Random.Int2;2026-08-21T23:32:09.6870000Z;2026-08-21T23:32:09.6870000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Random.UInt4;2026-08-21T23:32:09.6870000Z;2026-08-21T23:32:09.6870000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:09.7649480Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:09.7649480Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:09.7649480Z;Saw-toothed Waves.Real8;2026-08-21T23:32:09.7340000Z;2026-08-21T23:32:09.7340000Z;0.0000000;0
2026-08-21T23:32:09.7649480Z;Triangle Waves.Real8;2026-08-21T23:32:09.7490000Z;2026-08-21T23:32:09.7490000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Random.Real8;2026-08-21T23:32:10.7140000Z;2026-08-21T23:32:10.7140000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Random.Real4;2026-08-21T23:32:10.7140000Z;2026-08-21T23:32:10.7140000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Random.Int4;2026-08-21T23:32:10.7140000Z;2026-08-21T23:32:10.7140000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Random.Int2;2026-08-21T23:32:10.7140000Z;2026-08-21T23:32:10.7140000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Random.UInt4;2026-08-21T23:32:10.7140000Z;2026-08-21T23:32:10.7140000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:10.7765640Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:10.7765640Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:10.7765640Z;Saw-toothed Waves.Real8;2026-08-21T23:32:10.7600000Z;2026-08-21T23:32:10.7600000Z;0.0000000;0
2026-08-21T23:32:10.7765640Z;Triangle Waves.Real8;2026-08-21T23:32:10.7760000Z;2026-08-21T23:32:10.7760000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Random.Real8;2026-08-21T23:32:11.7200000Z;2026-08-21T23:32:11.7200000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Random.Real4;2026-08-21T23:32:11.7200000Z;2026-08-21T23:32:11.7200000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Random.Int4;2026-08-21T23:32:11.7200000Z;2026-08-21T23:32:11.7200000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Random.Int2;2026-08-21T23:32:11.7200000Z;2026-08-21T23:32:11.7200000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Random.UInt4;2026-08-21T23:32:11.7200000Z;2026-08-21T23:32:11.7200000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:11.7819594Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:11.7819594Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:11.7819594Z;Saw-toothed Waves.Real8;2026-08-21T23:32:11.7660000Z;2026-08-21T23:32:11.7660000Z;0.0000000;0
2026-08-21T23:32:11.7819594Z;Triangle Waves.Real8;2026-08-21T23:32:11.7810000Z;2026-08-21T23:32:11.7810000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Random.Real8;2026-08-21T23:32:12.7430000Z;2026-08-21T23:32:12.7430000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Random.Real4;2026-08-21T23:32:12.7430000Z;2026-08-21T23:32:12.7430000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Random.Int4;2026-08-21T23:32:12.7430000Z;2026-08-21T23:32:12.7430000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Random.Int2;2026-08-21T23:32:12.7430000Z;2026-08-21T23:32:12.7430000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Random.UInt4;2026-08-21T23:32:12.7430000Z;2026-08-21T23:32:12.7430000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:12.7912507Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:12.7912507Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:12.7912507Z;Saw-toothed Waves.Real8;2026-08-21T23:32:12.7900000Z;2026-08-21T23:32:12.7900000Z;0.0000000;0
2026-08-21T23:32:12.7912507Z;Triangle Waves.Real8;2026-08-21T23:32:11.7810000Z;2026-08-21T23:32:11.7810000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Random.Real8;2026-08-21T23:32:13.7490000Z;2026-08-21T23:32:13.7490000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Random.Real4;2026-08-21T23:32:13.7490000Z;2026-08-21T23:32:13.7490000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Random.Int4;2026-08-21T23:32:13.7490000Z;2026-08-21T23:32:13.7490000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Random.Int2;2026-08-21T23:32:13.7490000Z;2026-08-21T23:32:13.7490000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Random.UInt4;2026-08-21T23:32:13.7490000Z;2026-08-21T23:32:13.7490000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:13.7973653Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:13.7973653Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:13.7973653Z;Saw-toothed Waves.Real8;2026-08-21T23:32:13.7960000Z;2026-08-21T23:32:13.7960000Z;0.0000000;0
2026-08-21T23:32:13.7973653Z;Triangle Waves.Real8;2026-08-21T23:32:12.8050000Z;2026-08-21T23:32:12.8050000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Random.Real8;2026-08-21T23:32:14.7680000Z;2026-08-21T23:32:14.7680000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Random.Real4;2026-08-21T23:32:14.7680000Z;2026-08-21T23:32:14.7680000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Random.Int4;2026-08-21T23:32:14.7680000Z;2026-08-21T23:32:14.7680000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Random.Int2;2026-08-21T23:32:14.7680000Z;2026-08-21T23:32:14.7680000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Random.UInt4;2026-08-21T23:32:14.7680000Z;2026-08-21T23:32:14.7680000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Bucket Brigade.Real8;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:14.8000606Z;Bucket Brigade.Int4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:14.8000606Z;Bucket Brigade.Real4;2026-08-18T23:23:15.1714619Z;2026-08-18T23:30:24.6681915Z;429.4967296;1
2026-08-21T23:32:14.8000606Z;Saw-toothed Waves.Real8;2026-08-21T23:32:13.7960000Z;2026-08-21T23:32:13.7960000Z;0.0000000;0
2026-08-21T23:32:14.8000606Z;Triangle Waves.Real8;2026-08-21T23:32:13.8120000Z;2026-08-21T23:32:13.8120000Z;0.0000000;0
2026-08-21T23:32:15.8077997Z;Random.Real8;2026-08-21T23:32:15.7910000Z;2026-08-21T23:32:15.7910000Z;0.0000000;0
2026-08-21T23:32:15.8077997Z;Random.Real4;2026-08-21T23:32:15.7910000Z;2026-08-21T23:32:15.7910000Z;0.0000000;0
2026-08-21T23:32:15.8077997Z;Random.Int4;2026-08-21T23:32:15.7910000Z;2026-08-21T23:32:15.7910000Z;0.0000000;0
